204,没（有）,ない・いない,méi(you),我没有兄弟姐妹。,Wǒ méiyou xiōngdì jiěmèi.,私にはきょうだいがいない。,所有を表す動詞の“有”
205,是,～である,shì,这是他的手机。,Zhè shì tā de shǒujī.,これは彼の携帯電話です。,“是”構文
206,有,①持っている　②ある・いる,yǒu,他很爱我，可他没有房子。,Tā hěn ài wǒ,kě tā méiyou fángzi.,彼は私をとても愛しているけれど、でも彼には家がない。,所有を表す動詞の“有”
207,在,ある・いる,zài,我爸爸在家。,Wǒ bàba zài jiā.,父は家にいます。,存在を表す動詞の“在”
208,吃,食べる,chī,你吃早饭吗?,Nǐ chī zǎofàn ma?,あなたは朝ごはんを食べましたか？,動詞述語文
209,喝,飲む,hē,我喝可乐。,Wǒ hē kělè．,私はコーラを飲む。,動詞述語文
210,干杯,乾杯する,gānbēi,为你的健康干杯！,Wèi nǐ de jiànkāng gānbēi ！,ご健康を祝して乾杯！,
211,骑,またがって乗る,qí,我骑自行车去。,Wǒ qí zìxíngchē qù．,私は自転車で行く。,連動文
212,飞,飛ぶ,fēi,院子里飞来了三只蝴蝶。,Yuànzi li fēilaile sān zhī húdié．,庭に蝶々が三匹飛んできた。,存現文
213,出发,出発する,chūfā,我们下星期三出发。,Wǒmen xiàxīngqīsān chūfā．,私たちは来週の水曜日に出発します。,動詞述語文
214,到,到着する,dào,终于到了高考这一刻。,Zhōngyú dàlle gāokǎo zhè yí kè.,ついに大学入試の時が来た。,完了の“了”
215,过,通り過ぎる,guò,过了桥就到东京了。,Guòle qiáo jiù dào Dōngjīng le.,橋を渡ると東京です。,完了の“了”
216,上,①上がる　②乗る　③行く,shàng,我要去上厕所。,Wǒ yào qù shàng cèsuǒ.,トイレに行きたいんだ。,助動詞“要”
217,下,①下りる　②降る　③（碁などを）打つ,xià,我们下车吧。,Wǒmen xiàchē ba.,車から下りましょう。,語気助詞の“吧”
218,回,帰る,huí,咱们一起回家吧。,Zánmen yìqǐ huí jiā ba.,いっしょに家に帰ろう。,語気助詞の“吧”
219,进,入る・進む,jìn,请进!,Qǐng jìn！,どうぞお入りください。,命令
220,出,出る,chū,王军，你给我出来！,Wáng Jūn，nǐ gěi wǒ chūlai！,王軍、出てきなさい！,命令
221,出生,生まれる,chūshēng,我出生在日本。,Wǒ chūshēngzài Rìběn．,私は日本で生まれました。,結果補語
222,生活,生活する,shēnghuó,他在美国生活了十年。,Tā zài Měiguó shēnghuóle shí nián．,彼はアメリカで１０年暮らした。,介詞“在”
223,睡觉,眠る,shuìjiào,我十点睡觉。,Wǒ shídiǎn shuìjiào．,私は十時に寝ます。,動詞述語文
224,起床,起きる,qǐchuáng,我每天早晨六点起床。,Wǒ měitiān zǎochén liùdiǎn qǐchuáng．,私は毎朝６時に起きる。,動詞述語文
225,穿,着る・履く（はく）,chuān,今天你穿什么衣服?,Jīntiān nǐ chuān shénme yīfu．,今日あなたは何を着ますか？,疑問詞疑問文
226,戴,つける,dài,他戴着隐形眼镜。,Tā dàizhe yǐnxíng yǎnjìng．,彼はコンタクトレンズをつけている。,持続の“着”
227,花,使う,huā,昨天我花了很多钱。,Zuótiān wǒ huāle hěn duō qián.,昨日私はたくさんのお金を使った。,動詞述語文と完了の“了”
228,买,買う,mǎi,你车票买好了吗？,Nǐ chēpiào mǎihǎole ma?,列車の切符は買えましたか？,結果補語
229,参观,見学する,cānguān,明天我领着游客参观故宫。,Míngtiān wǒ lǐngzhe yóukè cānguān Gùgōng.,明日私は観光客を故宮見学に連れていきます。,連動文
230,参加,出席する・参加する,cānjiā,明天的会议，你参加不参加？,Míngtiān de huìyì，nǐ cānjiā bù cānjiā?,明日の会議、あなたは出席しますか？,動詞述語文
231,上班,出勤する,shàngbān,今天我不上班。,Jīntiān wǒ bù shàngbān．,今日私は出勤しません。,動詞述語文
232,下班,退勤する,xiàbān,他们已经下班了。,Tāmen yǐjing xiàbān le．,彼らはもう退勤しました。,動詞述語文
233,上学,通学する,shàngxué,我每天八点上学。,Wǒ měitiān bādiǎn shàngxué．,私は毎日８時に学校に行く。,動詞述語文
234,上课,授業をする・授業に出る・授業が始まる,shàngkè,钟点到了，我们上课吧。,Zhōngdiǎn dào le,wǒmen shàngkè ba.,時間になりましたので授業を始めましょう。,語気の“了”と語気助詞の“吧”
235,学,学ぶ・習う・勉強する,xué,我想学二胡。,Wǒ xiǎng xué èrhú.,私は胡弓を習いたい。,助動詞“想”
236,学习,勉強する,xuéxí,我学习汉语。,Wǒ xuéxí Hànyǔ．,私は中国語の勉強をします。,動詞述語文
237,念,①声を出して読む　②勉強する,niàn,我们一起念课文吧。,Wǒmen yìqǐ niàn kèwén ba.,いっしょに声を出してテキスト本文を読みましょう。,動詞述語文と語気助詞の“吧”
238,复习,復習する,fùxí,我要复习一下。,Wǒ yào fùxí yíxià．,私は少し復習しなければならない。,助動詞“要”と“一下”
239,教,教える,jiāo,王老师教学生汉语。,Wáng lǎoshī jiāo xuésheng Hànyǔ．,王先生は学生に中国語を教える。,二重目的語の文
240,唱,歌う,chàng,我喜欢唱歌。,Wǒ xǐhuan chàng gē．,私は歌うのが好きです。,動詞述語文
241,玩儿,遊ぶ,wánr,下星期天你到我家来玩儿吧。,Xiàxīngqītiān nǐ dào wǒ jiā lái wánr ba.,来週の日曜日うちに遊びにおいでよ。,連動文
242,游泳,泳ぐ,yóuyǒng,你会游泳吗?,Nǐ huì yóuyǒng ma?,泳げますか？,助動詞“会”
243,懂,わかる・理解する,dǒng,他什么都不懂。,Tā shénme dōu bù dǒng．,彼は何もわかっていない。,
244,笑,笑う,xiào,你笑一笑！,Nǐ xiào yi xiao！,笑って！,命令
245,喜欢,好きだ,xǐhuan,我喜欢你。,Wǒ xǐhuan nǐ．,私はあなたが好きです。,動詞述語文
246,明白,わかる・はっきりする,míngbai,你明白了吗?,Nǐ míngbaile ma?,わかりましたか？,完了の“了”
247,美丽,美しい,měilì,这里的风景非常美丽。,Zhèli de fēngjǐng fēicháng měilì.,ここの景色はとても美しい。,形容詞述語文
248,漂亮,きれいな,piàoliang,她很漂亮。,Tā hěn piàoliang．,彼女はとてもきれいです。,形容詞述語文
249,好看,きれい（見たかんじが）,hǎokàn,你穿的裙子很好看。,Nǐ chuān de qúnzi hěn hǎokàn．,あなたの履いているスカートはとてもきれいです。,形容詞述語文
250,干净,清潔だ,gānjìng,我的房间很干净。,Wǒ de fángjiān hěn gānjìng．,私の部屋はとてもきれいです。,形容詞述語文
251,高兴,嬉しい,gāoxìng,我很高兴。,Wǒ hěn gāoxìng．,私は嬉しい。,形容詞述語文
252,热,暑い・熱い,rè,东京的夏天很热。,Dōngjīng de xiàtiān hěn rè．,東京の夏は暑い。,形容詞述語文
253,暖和,暖かい,nuǎnhuo,今天很暖和。,Jīntiān hěn nuǎnhuo．,今日は暖かい。,形容詞述語文
254,凉快,涼しい,liángkuai,今天很凉快。,Jīntiān hěn liángkuai．,今日は涼しい。,形容詞述語文
255,冷,寒い,lěng,今天早晨可冷。,Jīntiān zǎochén kě lěng．,今朝はとても寒かった。,形容詞述語文
256,贵,高い,guì,这个很贵。,Zhège hěn guì．,これは高い。,形容詞述語文
257,便宜,安い,piányi,那个很便宜。,Nàge hěn piányi．,あれは安い。,形容詞述語文
258,长,長い,cháng,她写很长的信。,Tā xiě hěn cháng de xìn．,彼女は長い手紙を書く。,動詞述語文
259,短,短い,duǎn,他写很短的日记。,Tā xiě hěn duǎn de rìjì。,彼は短い日記をつける。,動詞述語文
260,难,難しい,nán,汉语不难。,Hànyǔ bù nán．,中国語は難しくない。,形容詞述語文
261,多,多い,duō,操场上有很多学生。,Cāochǎng shang yǒu hěn duō xuésheng．,グラウンドには学生がたくさんいる。,所有を表す動詞の“有”
262,少,少ない,shǎo,那儿学生很少。,Nàr xuésheng hěn shǎo．,あそこは学生が少ない。,形容詞述語文
263,近,近い,jìn,你家离大学近吗?,Nǐ jiā lí dàxué jìn ma?,あなたの家は大学から近いですか？,介詞“离”
264,慢,遅い,màn,请你慢一点儿说。,Qǐng nǐ màn yìdiǎnr shuō。,どうかゆっくり話してください。,“一点儿”
265,快,速い,kuài,快来！,Kuài lái！,早く来て！,命令
266,好吃,美味しい（食べ物が）,hǎochī,饺子很好吃。,Jiǎozi hěn hǎochī．,餃子は美味しい。,形容詞述語文
267,不错,たいしたものだ,búcuò,她唱得很不错。,Tā chàngde hěn búcuò.,彼女の歌はとてもいい。,様態補語
268,累,疲れる,lèi,锻炼身体太累。,Duànliàn shēntǐ tài lrèi．,身体を鍛えることはひどく疲れる。,形容詞述語文
269,差不多,ほとんどの・ほとんど同じだ,chàbuduō,这两个孩子年龄差不多。,Zhè liǎng ge háizi niánlíng chàbuduō.,この二人の子供は年ごろが同じくらいだ。,形容詞述語文
270,行,OKです・よろしい・能力がある,xíng,行，我跟你一起去。,Xíng，wǒ gēn nǐ yìqǐ qù．,いいですよ、あなたといっしょに行きましょう。,介詞“跟”
271,对,正しい・合っている,duì,这样翻译对吗？,Zhèyàng fānyì duì ma?,このような訳で合っていますか？,形容詞述語文
272,错,間違っている,cuò,对不起，我错了。,Duìbuqǐ,wǒ cuò le.,ごめんなさい、私が間違っていました。,語気の“了”
273,饿,お腹がすく,è,我饿了。,Wǒ è le.,お腹がすいた。,語気の“了”
274,渴,のどが渇いている,kě,你口渴吗？,Nǐ kǒu kě ma?,のどが渇いていませんか？,形容詞述語文
275,高,高い,gāo,他个子很高。,Tā gèzi hěn gāo.,彼は背が高い。,形容詞述語文
276,大,大きい,dà,这件衣服太大了。,Zhè jiàn yīfu tài dà le.,この服は大きすぎる。,形容詞述語文
277,好,良い,hǎo,今天天气真好！,Jīntiān tiānqì zhēn hǎo!,今日は本当に良いお天気です！,主述述語文
278,客气,遠慮する・礼儀正しい,kèqi,请不要客气。,Qǐng bú yào kèqi.,どうか遠慮なさらず。,命令
279,新,新しい,xīn,这件新衣服真好看。,Zhè jiàn xīn yīfu zhēn hǎokàn.,この新しい服は本当にきれいだ。,形容詞述語文
280,老,①年を取っている②古い,lǎo,我已经老了，脑子也糊涂了。,Wǒ yǐjing lǎo le,nǎozi yě hútu le.,すっかり年を取って、頭もぼけてきました。,語気の“了”
281,年轻,若い,niánqīng,你显得很年轻啊！,Nǐ xiǎnde hěn niánqīng a!,お若いですね！,動詞述語文
282,就,すぐに,jiù,雨停了，我就走。,Yǔ tíng le，wǒ jiù zǒu.,雨がやんだらすぐ出かけます。,副詞“就”
283,才,やっと・ようやく,cái,他怎么才来？,Tā zěnme cái lái?,彼はなんだって今頃来たの？,副詞“才”
284,都,すべて・みんな,dōu,你家人都好吗？,Nǐ jiāren dōu hǎo ma?,ご家族はみなお元気ですか？,副詞“都”
285,再,①また　②もっと　③それから,zài,你明天再来吧。,Nǐ míngtiān zài lái ba.,明日また来てね。,副詞“再”
286,也,～もまた,yě,我也想去西藏。,Wǒ yě xiǎng qù Xīzàng.,私もチベットに行ってみたい。,助動詞“想”
287,更,更に・もっと,gèng,她的包比我的更好。,Tā de bāo bǐ wǒ de gèng hǎo.,彼女のバッグは私のよりずっと良い。,比較文
288,还,①まだ②さらに,hái,明天你还来吗？,Míngtiān nǐ hái lái ma?,明日また来ますか？,副詞“还”
289,不,～ない（動作・行為を否定する）・～ない（形容詞を否定する）,bù,我不去北京，去上海。,Wǒ bú qù Běijīng,qù Shànghǎi.,私は北京には行かず、上海に行きます。,動詞述語文と否定の“不”と未然の“没”
290,没（有）,～しなかった・～していない,méi(you),我没有上大学。,Wǒ méiyou shàng dàxué.,私は大学に行かなかった（行っていない）。,否定の“不”と未然の“没”
291,在,～している（動作の進行や持続を示す）,zài,他在吃饭呢。,Tā zài chī fàn ne.,彼はご飯を食べているところです。,進行形
292,正在,～している（動作の進行や持続を示す）,zhèngzài,他正在洗澡呢。,Tā zhèngzài xǐzǎo ne.,彼はちょうどお風呂に入っているところです。,進行形
293,马上,すぐ,mǎshàng,他没有马上回答。,Tā méiyou mǎshàng huídá.,彼はすぐには答えなかった。,否定の“不”と未然の“没”
294,很,とても,hěn,我的汉语不是很好，所以只能用英语来问。,Wǒ de Hànyǔ bú shì hěn hǎo，suǒyǐ zhǐ néng yòng Yīngyǔ lái wèn.,私の中国語はたいしたことがないので、英語でしか質問ができません。,部分否定と関連詞
295,太,①非常に　②あまりにも,tài,太好了！,Tài hǎo le !,ヤッター！,語気の“了”
296,非常,非常に,fēicháng,有一篇文章让我非常感动。,yǒu yì piān wénzhāng ràng wǒ fēicháng gǎndòng.,ある文章に非常に感動した。,使役文と兼語文
297,对,～に対して,duì,我对中国文化感兴趣。,Wǒ duì Zhōngguó wénhuà gǎn xìngqu.,私は中国文化に興味がある。,介詞“对”
298,在,～で（時間や場所を導く）,zài,我爸爸在家里工作。,Wǒ bàba zài jiāli gōngzuò.,父は家で仕事をしています。,介詞“在”
299,还是,それとも,háishi,你喝热咖啡，还是喝冰咖啡？,Nǐ hē rèkāfēi,háishi hē bīngkāfēi?,コーヒーはホットですか、それともアイスですか？,選択疑問文
300,为什么,なぜ,wèi　shénme,你为什么不说话?,Nǐ wèi shénme bù shuō huà?,あなたはなぜなにも話さないの？,疑問詞疑問文
1,父亲,父・父親,fùqin,他的父亲是位医生。,Tā de fùqin shì wèi yīshēng.,彼の父親はお医者さんです。,“是”構文
2,母亲,母・母親,mǔqin,黄河是中国的母亲河。,Huánghé shì Zhōngguó de mǔqinhé.,黄河は中国の母なる川です。,“是”構文
3,爱人,配偶者（夫または妻）,àiren,这是她的爱人。,Zhè shì tā de àiren．,こちら彼女のご主人です。,“是”構文
4,丈夫,夫,zhàngfu,这是我的丈夫。,Zhè shì wǒ de zhàngfu。,うちの夫です。,“是”構文
5,妻子,妻,qīzi,他妻子真好看！,Tā qīzi zhēn hǎokàn！,彼女の奥さんは本当に美人だ。,形容詞述語文
6,儿子,息子,érzi,他是我儿子。,Tā shì wǒ érzi．,彼は私の息子です。,“是”構文
7,女儿,娘,nǙ'ér,她是我女儿。,Tā shì wǒ nǙ'ér．,彼女は私の娘です。,“是”構文
8,独生子,一人っ子（一人息子）,dúshēngzǐ,我是独生子。,Wǒ shì dúshēngzǐ．,私は一人っ子です。,“是”構文
9,独生女,一人っ子（一人娘）,dúshēngnǙ,小王是独生女。,Xiǎo Wáng shì dúshēngnǚ。,王さんは一人娘だ。,“是”構文
10,爷爷,父方の祖父,yéye,他是我爷爷。,Tā shì wǒ yéye．,彼は私の父方の祖父です。,“是”構文
